Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
2023-04-08 09:00:00,2394.199,20.02,19.94,0.01,0.07,40,16
2023-04-08 10:00:00,2292.76,21.26,21.33,0.02,-0.09,41,13
2023-04-08 11:00:00,2224.01,21.17,21.23,0.02,-0.08,44,13
2023-04-08 12:00:00,2168.422,19.76,19.76,0.01,-0.01,47,12
2023-04-08 13:00:00,2082.688,17.85,17.76,0.01,0.08,48,9
2023-04-08 14:00:00,2035.794,17.64,17.490000000000002,0.03,0.12,51,7
2023-04-08 15:00:00,2092.511,18.06,17.92,0.02,0.12,53,8
2023-04-08 16:00:00,2321.32,20.24,20.19,0.03,0.02,52,6
2023-04-08 17:00:00,2573.47,22.21,22.19,0.01,0.01,53,7
2023-04-08 18:00:00,2744.137,23.19,23.21,0.0,-0.02,51,6
2023-04-08 19:00:00,2878.985,24.86,24.9,0.0,-0.04,50,7
2023-04-08 20:00:00,2892.0840000000003,32.81,32.85,0.0,-0.04,45,8
2023-04-08 21:00:00,2792.703,27.97,28.0,0.0,-0.03,45,8
2023-04-08 22:00:00,2632.71,30.17,30.25,0.0,-0.08,41,11
2023-04-08 23:00:00,2484.342,42.04,42.35,0.0,-0.31,38,12
2023-04-09 00:00:00,2356.444,40.4,40.71,0.0,-0.31,37,13
2023-04-09 01:00:00,2282.255,22.91,23.06,0.0,-0.15,32,17
2023-04-09 02:00:00,2241.498,22.07,22.23,0.0,-0.16,33,17
2023-04-09 03:00:00,2236.835,21.63,21.79,0.0,-0.16,31,19
2023-04-09 04:00:00,2270.406,21.58,21.75,0.0,-0.17,33,17
2023-04-09 05:00:00,2343.492,21.66,21.82,0.0,-0.16,30,17
2023-04-09 06:00:00,2459.069,21.69,21.91,0.0,-0.22,30,15
2023-04-09 07:00:00,2508.145,24.38,24.62,0.0,-0.24,31,15
2023-04-09 08:00:00,2485.438,21.57,21.75,0.0,-0.18,37,15
2023-04-09 09:00:00,2382.675,20.29,20.45,0.0,-0.16,41,18
2023-04-09 10:00:00,2244.615,19.55,19.6,0.0,-0.05,44,19
2023-04-09 11:00:00,2152.7470000000003,18.71,18.75,0.0,-0.04,47,15
2023-04-09 12:00:00,2067.676,18.64,18.68,0.0,-0.04,50,14
2023-04-09 13:00:00,1972.752,16.17,16.16,0.0,0.01,52,13
2023-04-09 14:00:00,1905.075,15.39,15.34,0.0,0.05,53,13
2023-04-09 15:00:00,1921.814,2.38,2.36,0.0,0.02,54,11
2023-04-09 16:00:00,2068.035,16.37,16.27,0.0,0.1,56,12
2023-04-09 17:00:00,2266.709,17.54,17.490000000000002,0.0,0.05,55,11
2023-04-09 18:00:00,2515.164,22.49,22.6,0.0,-0.11,55,11
2023-04-09 19:00:00,2710.275,34.64,34.67,0.0,-0.03,53,12
2023-04-09 20:00:00,2784.3190000000004,41.43,41.42,0.0,0.01,49,18
2023-04-09 21:00:00,2687.226,28.13,28.08,0.0,0.05,46,24
2023-04-09 22:00:00,2521.068,24.23,24.22,0.0,0.01,43,28
2023-04-09 23:00:00,2363.153,24.66,24.71,0.0,-0.05,41,28
2023-04-10 00:00:00,2258.422,21.12,21.19,0.0,-0.07,40,29
2023-04-10 01:00:00,2206.488,20.94,20.98,0.0,-0.04,38,28
2023-04-10 02:00:00,2192.998,21.81,21.81,0.01,-0.01,37,29
2023-04-10 03:00:00,2214.343,21.29,21.25,0.01,0.03,36,29
2023-04-10 04:00:00,2310.266,21.36,21.33,0.0,0.03,35,28
2023-04-10 05:00:00,2513.51,27.63,27.59,0.0,0.04,36,29
2023-04-10 06:00:00,2803.623,32.12,32.03,0.01,0.08,30,26
2023-04-10 07:00:00,2932.807,33.35,33.26,0.02,0.07,34,29
2023-04-10 08:00:00,2824.873,23.44,23.41,0.0,0.03,39,32
2023-04-10 09:00:00,2663.057,20.08,20.05,0.0,0.03,44,31
2023-04-10 10:00:00,2521.945,19.41,19.39,0.0,0.02,50,29
2023-04-10 11:00:00,2414.659,19.31,19.32,0.0,-0.01,54,28
2023-04-10 12:00:00,2338.334,19.47,19.43,0.0,0.04,59,22
2023-04-10 13:00:00,2304.067,19.33,19.31,0.0,0.02,61,19
2023-04-10 14:00:00,2288.459,19.22,19.19,0.0,0.03,64,15
2023-04-10 15:00:00,2328.688,18.95,18.9,0.0,0.05,67,17
2023-04-10 16:00:00,2471.239,19.85,19.74,0.0,0.11,66,18
2023-04-10 17:00:00,2698.902,23.16,23.09,0.0,0.07,68,18
2023-04-10 18:00:00,2874.115,36.7,36.6,0.0,0.1,67,15
2023-04-10 19:00:00,2993.525,41.8,41.73,0.01,0.06,65,13
2023-04-10 20:00:00,2983.013,45.27,44.38,0.84,0.05,59,16
2023-04-10 21:00:00,2797.048,31.24,31.0,0.16,0.08,57,17
2023-04-10 22:00:00,2558.461,23.21,23.12,0.01,0.08,51,20
2023-04-10 23:00:00,2353.377,20.91,20.9,0.0,0.01,50,30
2023-04-11 00:00:00,2216.73,21.55,21.57,0.01,-0.03,49,33
2023-04-11 01:00:00,2151.991,20.72,20.76,0.0,-0.04,46,31
2023-04-11 02:00:00,2129.943,20.98,21.05,0.0,-0.07,43,30
2023-04-11 03:00:00,2148.341,21.03,21.14,0.0,-0.11,42,30
2023-04-11 04:00:00,2227.124,20.1,20.19,0.02,-0.11,40,30
2023-04-11 05:00:00,2422.915,24.14,24.13,0.07,-0.06,36,29
2023-04-11 06:00:00,2710.608,42.26,42.47,0.04,-0.25,35,29
2023-04-11 07:00:00,2842.9240000000004,57.8,58.33,0.01,-0.54,37,28
2023-04-11 08:00:00,2760.636,31.96,32.37,0.0,-0.41,45,33
2023-04-11 09:00:00,2661.49,22.73,22.88,0.0,-0.15,49,34
2023-04-11 10:00:00,2494.585,21.13,21.32,0.0,-0.19,57,34
2023-04-11 11:00:00,2402.728,20.62,20.73,0.0,-0.11,65,34
2023-04-11 12:00:00,2332.232,20.55,20.66,0.0,-0.11,71,32
2023-04-11 13:00:00,2332.981,20.72,20.85,0.0,-0.13,76,21
2023-04-11 14:00:00,2426.726,21.82,21.89,0.0,-0.07,78,21
2023-04-11 15:00:00,2546.337,26.79,26.77,0.0,0.02,77,24
2023-04-11 16:00:00,2673.512,27.94,27.84,0.0,0.1,75,21
2023-04-11 17:00:00,2828.212,38.48,38.34,0.0,0.14,74,21
2023-04-11 18:00:00,2936.901,42.96,42.53,0.34,0.09,72,21
2023-04-11 19:00:00,3001.818,49.05,48.5,0.47,0.08,71,23
2023-04-11 20:00:00,2953.107,45.84,45.05,0.67,0.12,69,24
2023-04-11 21:00:00,2760.758,31.86,31.34,0.43,0.09,68,25
2023-04-11 22:00:00,2516.272,29.5,29.31,0.05,0.14,67,26
2023-04-11 23:00:00,2299.418,29.57,29.55,0.04,-0.02,66,28
2023-04-12 00:00:00,2147.658,20.46,20.47,0.05,-0.06,61,30
2023-04-12 01:00:00,2064.598,20.33,20.34,0.05,-0.06,65,31
2023-04-12 02:00:00,2012.752,19.52,19.59,0.02,-0.09,62,33
2023-04-12 03:00:00,1994.997,19.68,19.69,0.06,-0.07,68,39
2023-04-12 04:00:00,2044.098,19.41,19.41,0.06,-0.06,67,40
2023-04-12 05:00:00,2210.935,18.55,18.55,0.06,-0.06,65,41
2023-04-12 06:00:00,2448.84,25.89,25.83,0.1,-0.04,64,38
2023-04-12 07:00:00,2623.8340000000003,26.55,26.5,0.09,-0.04,63,34
2023-04-12 08:00:00,2667.2990000000004,22.3,22.2,0.07,0.03,63,33
2023-04-12 09:00:00,2558.231,20.33,20.21,0.07,0.05,64,34
2023-04-12 10:00:00,2433.167,19.74,19.64,0.07,0.03,67,32
2023-04-12 11:00:00,2365.612,18.28,18.16,0.06,0.06,69,31
2023-04-12 12:00:00,2344.65,17.59,17.41,0.07,0.11,73,31
2023-04-12 13:00:00,2404.05,18.72,18.56,0.07,0.09,76,34
2023-04-12 14:00:00,2443.439,19.69,19.51,0.08,0.1,78,35
2023-04-12 15:00:00,2543.5,18.61,18.44,0.06,0.11,78,36
2023-04-12 16:00:00,2727.06,19.25,18.98,0.06,0.21,80,36
2023-04-12 17:00:00,2941.793,28.39,27.99,0.08,0.32,81,38
2023-04-12 18:00:00,3078.503,44.69,43.81,0.5,0.38,80,38
2023-04-12 19:00:00,3142.554,117.94,116.74,0.8200000000000001,0.38,78,39
2023-04-12 20:00:00,3110.244,109.74,109.0,0.46,0.28,73,39
2023-04-12 21:00:00,2903.71,33.56,33.37,0.06,0.13,71,40
2023-04-12 22:00:00,2638.7070000000003,20.62,20.41,0.09,0.12,65,42
2023-04-12 23:00:00,2388.648,19.67,19.6,0.0,0.07,63,42
2023-04-13 00:00:00,2206.875,28.79,28.91,0.0,-0.12,61,42
2023-04-13 01:00:00,2092.234,22.13,22.26,0.0,-0.13,59,42
2023-04-13 02:00:00,2019.616,21.3,21.37,0.0,-0.07,56,43
2023-04-13 03:00:00,1992.827,20.8,20.91,0.0,-0.11,56,43
2023-04-13 04:00:00,2032.989,22.82,23.02,0.0,-0.2,55,43
2023-04-13 05:00:00,2196.598,32.6,32.94,0.0,-0.34,53,43
2023-04-13 06:00:00,2433.013,46.03,46.5,0.0,-0.47,55,43
2023-04-13 07:00:00,2604.038,43.59,43.97,0.0,-0.38,56,44
2023-04-13 08:00:00,2626.615,19.0,19.12,0.0,-0.12,62,45
2023-04-13 09:00:00,2602.7,17.95,17.93,0.0,0.02,70,45
2023-04-13 10:00:00,2595.772,22.43,22.4,0.0,0.03,77,46
2023-04-13 11:00:00,2606.345,23.37,23.59,-0.22,0.0,82,47
2023-04-13 12:00:00,2656.201,20.33,20.57,-0.26,0.02,84,47
2023-04-13 13:00:00,2759.041,19.95,19.89,0.0,0.06,86,48
2023-04-13 14:00:00,2881.085,18.3,18.21,0.0,0.09,89,48
2023-04-13 15:00:00,3033.063,17.6,17.42,0.0,0.18,90,46
2023-04-13 16:00:00,3239.947,21.29,21.05,0.0,0.24,90,46
2023-04-13 17:00:00,3417.266,31.41,31.04,0.04,0.33,92,46
2023-04-13 18:00:00,3494.735,49.28,48.75,0.24,0.29,89,46
2023-04-13 19:00:00,3484.778,78.78,77.78,0.61,0.39,87,46
2023-04-13 20:00:00,3421.536,60.37000000000001,58.51,1.55,0.31,81,47
2023-04-13 21:00:00,3244.41,44.31,41.81,2.35,0.15,77,48
2023-04-13 22:00:00,2947.78,27.76,27.6,0.1,0.06,73,48
2023-04-13 23:00:00,2666.415,21.4,21.3,0.04,0.06,69,48
2023-04-14 00:00:00,2439.419,24.38,24.28,0.05,0.05,68,47
2023-04-14 01:00:00,2282.076,20.84,20.75,0.05,0.04,65,49
2023-04-14 02:00:00,2186.615,20.21,20.18,0.06,-0.03,61,48
2023-04-14 03:00:00,2126.107,21.21,21.19,0.06,-0.04,60,48
2023-04-14 04:00:00,2137.165,20.64,20.7,0.07,-0.13,61,48
2023-04-14 05:00:00,2253.362,20.51,20.58,0.07,-0.14,61,48
2023-04-14 06:00:00,2456.721,19.45,19.31,0.17,-0.03,56,48
2023-04-14 07:00:00,2617.658,21.16,21.15,0.03,-0.02,58,49
2023-04-14 08:00:00,2718.782,20.3,20.31,0.0,-0.01,63,50
2023-04-14 09:00:00,2720.769,19.0,18.99,0.0,0.01,72,48
2023-04-14 10:00:00,2764.792,18.03,18.05,0.0,-0.02,79,47
2023-04-14 11:00:00,2865.5690000000004,17.57,17.56,0.0,0.01,85,47
2023-04-14 12:00:00,3021.968,17.740000000000006,17.69,0.0,0.05,87,48
2023-04-14 13:00:00,3172.356,17.76,17.66,0.0,0.1,90,48
2023-04-14 14:00:00,3371.475,17.81,17.66,0.0,0.15,92,48
2023-04-14 15:00:00,3528.758,20.96,20.75,0.0,0.21,95,44
2023-04-14 16:00:00,3623.897,34.4,33.78,0.16,0.46,93,45
2023-04-14 17:00:00,3647.538,60.83,59.88,0.38,0.5700000000000001,91,44
2023-04-14 18:00:00,3602.656,69.86,69.24,0.18,0.44,88,46
2023-04-14 19:00:00,3521.613,32.94,32.86,0.0,0.08,85,47
2023-04-14 20:00:00,3437.417,33.75,33.660000000000004,0.0,0.09,80,46
2023-04-14 21:00:00,3203.807,26.41,26.26,0.0,0.15,76,47
2023-04-14 22:00:00,2911.105,23.41,23.11,0.0,0.3,73,47
2023-04-14 23:00:00,2630.218,23.92,23.57,0.0,0.35,71,47
2023-04-15 00:00:00,2407.049,20.31,20.06,0.0,0.25,69,47
2023-04-15 01:00:00,2254.879,21.88,21.61,0.0,0.27,67,48
2023-04-15 02:00:00,2143.584,26.81,26.58,0.0,0.23,65,48
2023-04-15 03:00:00,2081.589,28.53,28.31,0.0,0.22,61,48
2023-04-15 04:00:00,2064.448,21.33,21.17,0.0,0.16,59,48
2023-04-15 05:00:00,2105.349,21.2,21.08,0.0,0.12,59,48
2023-04-15 06:00:00,2172.225,26.21,26.1,0.0,0.11,55,48
2023-04-15 07:00:00,2253.838,37.54,37.47,0.0,0.07,55,48
2023-04-15 08:00:00,2329.261,38.1,38.07,0.0,0.03,58,45
2023-04-15 09:00:00,2401.578,30.72,30.58,0.0,0.14,59,42
2023-04-15 10:00:00,2402.004,19.3,19.19,0.0,0.11,62,43
2023-04-15 11:00:00,2411.85,16.29,16.18,0.0,0.11,65,45
2023-04-15 12:00:00,2511.574,17.01,16.87,0.0,0.14,68,49
2023-04-15 13:00:00,2615.579,18.8,18.65,0.0,0.15,73,51
2023-04-15 14:00:00,2716.866,20.05,19.85,0.0,0.2,74,53
2023-04-15 15:00:00,2804.9190000000003,26.02,25.73,0.0,0.29,75,54
2023-04-15 16:00:00,2848.139,35.89,35.5,0.0,0.39,75,58
2023-04-15 17:00:00,2894.812,35.04,34.6,0.0,0.44,68,64
2023-04-15 18:00:00,2909.201,45.38,44.91,0.0,0.47,68,64
2023-04-15 19:00:00,2916.717,42.4,42.01,0.0,0.39,66,63
2023-04-15 20:00:00,2850.375,41.58,41.09,0.02,0.47,65,63
2023-04-15 21:00:00,2711.988,35.36,34.93,0.0,0.43,65,62
2023-04-15 22:00:00,2534.839,24.77,24.55,0.0,0.22,65,62
2023-04-15 23:00:00,2348.354,24.38,24.19,0.0,0.19,64,62
2023-04-16 00:00:00,2191.613,21.31,21.16,0.0,0.15,64,62
2023-04-16 01:00:00,2091.035,30.83,30.62,0.0,0.21,64,62
2023-04-16 02:00:00,2016.946,30.95,30.82,0.0,0.13,64,61
2023-04-16 03:00:00,1981.402,26.95,26.85,0.0,0.1,64,61
2023-04-16 04:00:00,1973.085,25.24,25.14,0.0,0.1,63,61
2023-04-16 05:00:00,2004.417,22.84,22.77,0.0,0.07,63,61
2023-04-16 06:00:00,2069.769,25.85,25.8,0.0,0.05,61,60
2023-04-16 07:00:00,2175.947,44.51,44.54,0.0,-0.03,62,60
2023-04-16 08:00:00,2345.848,51.03,51.17,0.0,-0.14,63,60
2023-04-16 09:00:00,2492.34,46.61,46.77,0.0,-0.16,63,60
2023-04-16 10:00:00,2566.587,37.07,37.19,0.0,-0.12,62,59
2023-04-16 11:00:00,2590.873,35.18,35.21,0.0,-0.03,63,59
2023-04-16 12:00:00,2578.58,27.16,27.05,0.0,0.11,64,59
2023-04-16 13:00:00,2559.381,24.9,24.73,0.0,0.17,65,59
2023-04-16 14:00:00,2582.758,25.17,24.94,0.0,0.23,67,59
2023-04-16 15:00:00,2569.39,24.19,23.9,0.0,0.29,68,59
2023-04-16 16:00:00,2661.81,49.11,48.4,0.0,0.71,69,60
2023-04-16 17:00:00,2765.534,57.93,57.19,0.0,0.74,70,59
2023-04-16 18:00:00,2868.244,64.3,63.6,0.0,0.7000000000000001,69,59
2023-04-16 19:00:00,2926.76,69.88,69.14,0.0,0.74,66,60
2023-04-16 20:00:00,2899.009,47.37,46.78,0.02,0.5700000000000001,65,58
2023-04-16 21:00:00,2709.894,33.95,33.4,0.02,0.53,63,57
2023-04-16 22:00:00,2472.877,23.68,23.38,0.0,0.3,62,57
2023-04-16 23:00:00,2250.569,22.07,21.86,0.0,0.21,61,57
2023-04-17 00:00:00,2093.659,24.14,23.85,0.0,0.29,60,56
2023-04-17 01:00:00,1997.577,22.08,21.9,0.0,0.18,60,55
2023-04-17 02:00:00,1948.546,22.92,22.76,0.0,0.16,59,55
2023-04-17 03:00:00,1933.833,25.97,25.79,0.0,0.18,58,55
2023-04-17 04:00:00,1988.127,23.5,23.31,0.0,0.19,58,54
2023-04-17 05:00:00,2167.743,20.77,20.59,0.0,0.18,57,54
2023-04-17 06:00:00,2496.819,27.66,27.4,0.02,0.24,57,54
2023-04-17 07:00:00,2739.815,30.3,29.92,0.02,0.36,57,54
2023-04-17 08:00:00,2863.856,31.05,30.62,0.01,0.42,58,54
2023-04-17 09:00:00,2921.06,43.2,42.53,0.02,0.65,58,54
2023-04-17 10:00:00,2980.495,49.94,49.29,0.0,0.65,58,54
2023-04-17 11:00:00,2989.3340000000003,45.73,45.23,0.0,0.5,58,54
2023-04-17 12:00:00,2996.8540000000003,49.1,48.48,0.0,0.62,57,55
2023-04-17 13:00:00,2980.407,43.51,42.86,0.0,0.65,58,56
2023-04-17 14:00:00,2909.341,34.43,33.910000000000004,0.0,0.52,58,56
2023-04-17 15:00:00,2828.791,29.14,28.77,0.0,0.37,58,56
2023-04-17 16:00:00,2792.02,27.16,26.87,0.0,0.29,59,57
2023-04-17 17:00:00,2877.616,25.79,25.52,0.0,0.27,61,58
2023-04-17 18:00:00,2945.51,28.35,28.03,0.01,0.31,61,57
2023-04-17 19:00:00,3003.634,34.730000000000004,34.2,0.03,0.5,61,56
2023-04-17 20:00:00,2996.101,42.39,41.56,0.14,0.6900000000000001,59,53
2023-04-17 21:00:00,2802.579,28.69,28.17,0.08,0.44,57,49
2023-04-17 22:00:00,2537.21,23.08,22.77,0.06,0.25,56,48
2023-04-17 23:00:00,2296.202,25.16,24.15,0.84,0.17,56,46
2023-04-18 00:00:00,2135.121,25.0,24.74,0.13,0.13,55,45
2023-04-18 01:00:00,2039.813,23.57,23.42,0.05,0.1,55,45
2023-04-18 02:00:00,1984.699,23.75,23.59,0.04,0.12,55,40
2023-04-18 03:00:00,1978.972,21.77,21.65,0.01,0.11,54,39
2023-04-18 04:00:00,2028.874,20.27,20.19,0.0,0.08,51,36
2023-04-18 05:00:00,2227.417,22.0,21.94,0.0,0.06,51,33
2023-04-18 06:00:00,2525.472,38.49,38.26,0.0,0.23,50,33
2023-04-18 07:00:00,2657.077,39.66,39.42,0.0,0.24,50,33
2023-04-18 08:00:00,2621.012,26.84,26.77,0.0,0.07,51,33
2023-04-18 09:00:00,2655.995,25.07,25.02,0.0,0.05,52,32
2023-04-18 10:00:00,2793.397,47.74,47.63,0.0,0.11,51,32
2023-04-18 11:00:00,2900.633,57.71,57.56,0.04,0.11,53,32
2023-04-18 12:00:00,2897.076,56.11,55.94,0.04,0.13,50,33
2023-04-18 13:00:00,2724.474,54.5,54.47,0.03,0.0,51,36
2023-04-18 14:00:00,2618.383,24.43,24.45,0.0,-0.02,52,33
2023-04-18 15:00:00,2491.601,25.26,25.24,0.0,0.02,52,34
2023-04-18 16:00:00,2538.148,23.52,23.44,0.01,0.07,55,32
2023-04-18 17:00:00,2748.081,26.16,25.96,0.02,0.18,55,30
2023-04-18 18:00:00,2925.502,55.51,55.33,0.0,0.18,53,29
2023-04-18 19:00:00,3049.881,62.9,62.92,0.0,-0.02,51,29
2023-04-18 20:00:00,3044.949,61.65,61.58,0.0,0.07,50,29
2023-04-18 21:00:00,2859.712,56.2,55.86,0.0,0.34,50,29
2023-04-18 22:00:00,2598.075,28.9,28.67,0.0,0.23,49,30
2023-04-18 23:00:00,2372.542,25.31,25.16,0.0,0.15,49,29
2023-04-19 00:00:00,2212.576,25.71,25.53,0.0,0.18,48,29
2023-04-19 01:00:00,2128.257,23.33,23.14,0.0,0.19,48,29
2023-04-19 02:00:00,2084.415,24.52,24.29,0.0,0.23,43,27
2023-04-19 03:00:00,2089.0370000000003,25.4,25.16,0.0,0.24,43,26
2023-04-19 04:00:00,2160.853,24.9,24.61,0.0,0.29,40,26
2023-04-19 05:00:00,2367.134,34.02,33.730000000000004,0.0,0.29,39,26
2023-04-19 06:00:00,2689.478,35.7,35.64,0.0,0.06,38,26
2023-04-19 07:00:00,2879.991,46.87,46.87,0.0,0.0,40,28
2023-04-19 08:00:00,2908.79,39.73,39.66,0.0,0.07,41,28
2023-04-19 09:00:00,2828.535,33.26,33.0,0.0,0.26,44,28
2023-04-19 10:00:00,2872.296,59.26,59.04,0.05,0.17,46,27
2023-04-19 11:00:00,2920.9440000000004,88.41,89.2,0.08,-0.87,47,26
2023-04-19 12:00:00,2777.655,61.43,62.18,0.1,-0.85,48,27
2023-04-19 13:00:00,2650.966,38.46,38.92,0.06,-0.52,50,28
2023-04-19 14:00:00,2574.069,37.38,37.79,0.05,-0.46,51,28
2023-04-19 15:00:00,2497.819,33.25,33.52,0.01,-0.28,51,29
2023-04-19 16:00:00,2602.425,35.5,35.69,0.0,-0.19,51,30
2023-04-19 17:00:00,2792.613,38.01,37.93,0.01,0.07,52,29
2023-04-19 18:00:00,2922.167,58.37000000000001,58.12000000000001,0.0,0.25,51,29
2023-04-19 19:00:00,3043.047,59.16,58.83,0.0,0.33,48,28
2023-04-19 20:00:00,3064.311,45.72,45.27,0.0,0.45,45,29
2023-04-19 21:00:00,2896.881,33.11,32.65,0.0,0.46,43,29
2023-04-19 22:00:00,2658.038,36.2,35.78,0.0,0.42,43,29
2023-04-19 23:00:00,2426.278,25.96,25.79,0.0,0.17,40,29
2023-04-20 00:00:00,2280.43,24.26,24.07,0.0,0.19,40,29
2023-04-20 01:00:00,2196.817,23.41,23.18,0.0,0.23,38,28
2023-04-20 02:00:00,2152.564,22.85,22.62,0.0,0.23,40,28
2023-04-20 03:00:00,2149.46,22.52,22.32,0.0,0.2,42,27
2023-04-20 04:00:00,2224.721,24.14,23.98,0.0,0.16,42,27
2023-04-20 05:00:00,2409.053,25.98,25.8,0.0,0.18,41,27
2023-04-20 06:00:00,2743.113,29.1,28.99,0.01,0.1,42,27
2023-04-20 07:00:00,2881.545,26.15,26.07,0.0,0.08,42,27
2023-04-20 08:00:00,2757.118,28.12,27.89,0.0,0.23,44,28
2023-04-20 09:00:00,2599.342,20.27,20.02,0.0,0.25,46,28
2023-04-20 10:00:00,2616.974,20.19,19.98,0.0,0.21,49,28
2023-04-20 11:00:00,2638.813,20.89,20.74,0.0,0.15,52,30
2023-04-20 12:00:00,2483.111,21.75,21.61,0.0,0.14,56,31
2023-04-20 13:00:00,2330.887,20.6,20.48,0.0,0.12,59,32
2023-04-20 14:00:00,2282.708,20.54,20.45,0.0,0.09,61,32
2023-04-20 15:00:00,2341.6220000000003,19.41,19.26,0.0,0.15,65,33
2023-04-20 16:00:00,2514.52,17.89,17.650000000000006,0.0,0.24,67,33
2023-04-20 17:00:00,2717.4990000000003,20.83,20.56,0.0,0.27,69,32
2023-04-20 18:00:00,2860.567,23.95,23.68,0.0,0.27,68,31
2023-04-20 19:00:00,2961.994,27.61,27.31,0.0,0.3,67,34
2023-04-20 20:00:00,2991.535,35.30000000000001,34.81,0.0,0.49,64,30
2023-04-20 21:00:00,2816.199,30.83,30.38,0.0,0.45,60,32
2023-04-20 22:00:00,2562.956,37.99,37.53,0.0,0.46,58,36
2023-04-20 23:00:00,2330.285,26.81,26.59,0.0,0.22,57,36
2023-04-21 00:00:00,2159.101,21.93,21.84,0.0,0.09,56,35
2023-04-21 01:00:00,2068.789,21.6,21.52,0.0,0.08,55,36
2023-04-21 02:00:00,2015.547,19.89,19.82,0.0,0.07,49,38
2023-04-21 03:00:00,2002.032,18.8,18.71,0.0,0.09,50,38
2023-04-21 04:00:00,2055.198,18.93,18.85,0.0,0.08,50,37
2023-04-21 05:00:00,2248.516,20.0,19.93,0.0,0.07,48,37
2023-04-21 06:00:00,2545.322,21.66,21.66,0.0,0.0,49,34
2023-04-21 07:00:00,2677.451,23.58,23.58,0.0,0.0,49,36
2023-04-21 08:00:00,2599.37,21.45,21.46,0.0,-0.01,53,36
2023-04-21 09:00:00,2448.093,22.19,22.19,0.0,0.0,56,36
2023-04-21 10:00:00,2372.612,20.62,20.65,0.0,-0.03,59,37
2023-04-21 11:00:00,2306.711,19.77,19.82,0.0,-0.05,61,38
2023-04-21 12:00:00,2281.439,18.6,18.6,0.0,0.0,66,39
2023-04-21 13:00:00,2255.61,18.29,18.23,0.0,0.06,68,40
2023-04-21 14:00:00,2263.31,18.75,18.67,0.0,0.08,73,41
2023-04-21 15:00:00,2314.76,18.96,18.82,0.0,0.14,73,41
2023-04-21 16:00:00,2458.083,17.57,17.37,0.0,0.2,72,40
2023-04-21 17:00:00,2624.378,19.81,19.57,0.0,0.24,69,38
2023-04-21 18:00:00,2738.7209999999995,22.42,22.15,0.0,0.27,67,37
2023-04-21 19:00:00,2805.378,23.28,23.02,0.0,0.26,63,36
2023-04-21 20:00:00,2822.625,27.02,26.73,0.0,0.29,59,37
2023-04-21 21:00:00,2679.398,25.03,24.73,0.0,0.3,56,39
2023-04-21 22:00:00,2479.3720000000003,22.43,22.16,0.0,0.27,54,42
2023-04-21 23:00:00,2272.344,22.98,22.78,0.01,0.19,53,41
2023-04-22 00:00:00,2110.871,20.13,20.0,0.0,0.13,51,39
2023-04-22 01:00:00,2010.317,19.17,19.05,0.0,0.12,51,40
2023-04-22 02:00:00,1955.662,17.87,17.77,0.0,0.1,51,40
2023-04-22 03:00:00,1932.499,18.66,18.62,0.0,0.04,50,41
2023-04-22 04:00:00,1944.179,17.97,17.94,0.0,0.03,50,43
2023-04-22 05:00:00,2019.534,17.76,17.77,0.0,-0.01,49,44
2023-04-22 06:00:00,2128.833,17.78,17.84,0.0,-0.06,48,45
2023-04-22 07:00:00,2285.899,18.46,18.57,0.0,-0.11,48,46
2023-04-22 08:00:00,2431.4770000000003,18.1,18.2,0.0,-0.1,49,47
2023-04-22 09:00:00,2507.853,17.29,17.34,0.0,-0.05,50,47
2023-04-22 10:00:00,2478.511,21.04,21.1,0.0,-0.06,52,48
2023-04-22 11:00:00,2473.119,20.56,20.66,0.0,-0.1,55,48
2023-04-22 12:00:00,2440.734,20.03,20.1,0.0,-0.07,58,49
2023-04-22 13:00:00,2461.656,19.99,20.03,0.0,-0.04,62,50
2023-04-22 14:00:00,2505.544,19.91,19.9,0.0,0.01,62,51
2023-04-22 15:00:00,2532.518,19.28,19.26,0.0,0.02,62,51
2023-04-22 16:00:00,2611.866,19.32,19.25,0.0,0.07,60,51
2023-04-22 17:00:00,2686.588,22.59,22.45,0.0,0.14,58,51
2023-04-22 18:00:00,2734.21,23.64,23.57,0.0,0.07,57,52
2023-04-22 19:00:00,2756.2070000000003,30.3,30.29,0.02,-0.01,57,52
2023-04-22 20:00:00,2724.054,24.94,24.96,0.0,-0.02,56,51
2023-04-22 21:00:00,2592.101,20.43,20.39,0.0,0.04,55,51
2023-04-22 22:00:00,2415.873,19.77,19.72,0.0,0.05,55,51
2023-04-22 23:00:00,2231.542,20.0,19.89,0.01,0.1,54,51
2023-04-23 00:00:00,2098.241,25.21,25.04,0.01,0.16,54,50
2023-04-23 01:00:00,2010.986,21.37,21.28,0.0,0.09,53,50
2023-04-23 02:00:00,1956.043,20.16,20.15,0.0,0.01,53,51
2023-04-23 03:00:00,1926.328,20.91,20.89,0.0,0.02,53,51
2023-04-23 04:00:00,1929.522,19.72,19.71,0.0,0.01,53,50
2023-04-23 05:00:00,1976.175,20.67,20.68,0.0,-0.01,52,51
2023-04-23 06:00:00,2054.694,27.88,27.9,0.0,-0.02,52,51
2023-04-23 07:00:00,2194.991,41.62,41.64,0.0,-0.02,53,51
2023-04-23 08:00:00,2408.258,33.230000000000004,33.29,0.0,-0.06,53,51
